8251,0.1,0.4194028369517843,9.957519849108081
8251,2,0.6050949630690008,5.3665856523701025
8251,4,0.671051060138459,4.248934215203927
8251,6,0.7184757626793432,3.54710296982702
8251,8,0.7501394450572406,3.0944354286215763
8251,10,0.7748489600456199,2.754547536393545
8251,12,0.7961697287381768,2.473015284068944
8251,14,0.8119301949828117,2.2642738232982293
8251,16,0.8248183364247307,2.095157457710514
8251,18,0.8368931675979712,1.941437664014482
8251,20,0.8458956290039555,1.824601881785572
8251,22,0.8552106088858861,1.7085093496846853
8251,24,0.8616049344361407,1.6254078183162517
8251,26,0.8702975098922057,1.5213710239721359
8251,28,0.876144133132361,1.4483628653857192
8251,30,0.8812240535693577,1.384786521079786
8251,32,0.8858162616545914,1.3275210916161222
8251,34,0.8899050986279474,1.2764975945376322
8251,36,0.8937755260709436,1.2286667242400546
8251,38,0.897416793848284,1.1839994796103763
8251,40,0.9005240041423483,1.1454286473705044
8251,42,0.9035351509899376,1.1084683791579704
8251,44,0.9046667908421803,1.090772783279547
8251,46,0.9082111601077526,1.0496003835600973
8251,48,0.910163077012642,1.024684860609201
8251,50,0.912000407851886,1.0012930001902849
8251,52,0.9147544418958451,0.9692232655337777
8251,54,0.9157628135146144,0.9546828785957533
8251,56,0.9179776904911411,0.9285693828813886
8251,58,0.920949106355253,0.8953155020639261
8251,60,0.921585955745382,0.8852205675817997
