Actual,Predicted
2413.52001953125,2374.6245
2424.51000976562,2365.8398
2427.35009765625,2377.4373
2435.75,2376.093
2444.98999023437,2386.9531
2449.15991210937,2392.8647
2459.5,2397.005
2455.8798828125,2407.5042
2463.85009765625,2401.9258
2475.56005859375,2412.376
2467.39990234375,2420.45
2472.0400390625,2412.1829
2477.8798828125,2419.6313
2479.96997070312,2422.8855
2482.76000976562,2425.2395
2469.1201171875,2427.631
2475.93994140625,2414.6116
2477.10009765625,2423.862
2480.3798828125,2421.2236
2476.03002929687,2425.936
2476.8798828125,2420.8137
2477.13989257812,2423.565
2478.35009765625,2422.345
2465.35009765625,2424.2505
2465.3798828125,2411.2188
2441.0400390625,2413.769
2454.9599609375,2388.2063
2468.65991210937,2407.1553
2468.6298828125,2412.8716
2462.94995117187,2414.8342
2427.63989257812,2409.9768
2425.5,2377.2617
2433.75,2380.665
2444.8798828125,2382.9365
2447.90991210937,2394.1443
2444.71997070312,2395.1926
2447.35009765625,2394.0164
2431.93994140625,2396.589
2446.06005859375,2380.742
2462.64990234375,2397.633
2474.419921875,2407.8848
2470.35009765625,2420.0056
2463.830078125,2415.163
2468.06005859375,2411.4958
2462.25,2415.4653
2474.52001953125,2408.322
2491.93994140625,2421.868
2493.88989257812,2434.9995
2494.56005859375,2436.0823
2495.669921875,2438.1853
2502.51000976563,2439.3499
2506.2900390625,2446.2546
2506.84008789062,2448.4053
2507.15991210937,2449.46
2497.26000976562,2449.449
2499.38989257812,2439.9382
2501.0400390625,2444.457
2503.30004882812,2443.1357
2503.40991210938,2446.6514
2509.9599609375,2445.8723
2521.19995117187,2452.6655
2530.34008789062,2461.718
2533.47998046875,2469.389
2540.86010742187,2472.1726
2547.43994140625,2479.746
2551.38989257812,2484.8162
2549.98999023437,2488.949
2550.6201171875,2487.15
2552.8798828125,2488.7007
2555.65991210937,2490.1033
2555.57006835937,2492.4062
2557.169921875,2492.221
2562.8701171875,2494.5823
2553.38989257812,2499.236
2567.56005859375,2489.3062
2578.080078125,2505.698
2568.65991210937,2511.0217
2566.52001953125,2503.3496
2560.080078125,2503.6533
2570.26000976562,2495.9065
2577.75,2507.3018
2575.98999023437,2510.905
2583.2099609375,2510.624
2579.4599609375,2517.9414
2581.92993164062,2512.5183
2587.46997070312,2516.9746
2592.11010742187,2520.662
2588.7099609375,2524.7957
2584.0,2520.7874
2580.17993164062,2518.0886
2576.53002929688,2514.6135
2577.75,2511.4885
2569.44995117188,2512.9402
2572.94995117187,2503.7417
2582.93994140625,2509.5723
2579.48999023437,2516.2463
2589.169921875,2512.8875
2600.31005859375,2523.6997
2600.419921875,2531.1768
2602.65991210938,2531.632
2605.93994140625,2534.5085
2627.82006835937,2537.0916
2633.92993164062,2557.9788
2645.10009765625,2559.6062
2657.18994140625,2573.048
2639.78002929688,2581.5427
2626.23999023437,2565.107
2628.3798828125,2556.9177
2646.2099609375,2557.969
2652.18994140625,2573.7498
2661.72998046875,2576.2876
2667.59008789063,2586.65
2665.8701171875,2590.3901
2660.6298828125,2589.5588
2685.919921875,2585.213
2692.7099609375,2610.583
2688.17993164062,2610.4248
2683.02001953125,2609.8376
2684.21997070313,2604.7964
2679.09008789062,2606.8892
2682.10009765625,2600.3323
2686.10009765625,2605.13
2689.14990234375,2607.3054
2683.72998046875,2610.0425
2697.85009765625,2604.788
2719.31005859375,2619.9802
2731.330078125,2635.7214
2742.669921875,2646.3835
2751.14990234375,2657.415
2745.55004882812,2664.0845
2752.96997070313,2658.8079
2770.17993164062,2667.7898
2798.9599609375,2681.2617
2784.98999023437,2707.2375
2802.39990234375,2689.0315
2802.60009765625,2714.2717
2809.15991210937,2704.429
2835.05004882812,2718.1885
2845.419921875,2737.8596
2846.23999023438,2744.0466
2847.47998046875,2747.3257
2867.22998046875,2747.959
2832.73999023437,2766.6504
2832.40991210937,2728.4639
2816.44995117187,2741.6707
2808.919921875,2715.9258
2741.06005859375,2717.1626
2614.78002929687,2648.2651
2690.94995117187,2543.879
2685.01000976562,2631.839
2601.78002929687,2588.3655
2636.75,2536.33
2646.27001953125,2575.13
2651.2099609375,2565.275
2713.4599609375,2580.2322
2727.13989257812,2634.8506
2722.98999023437,2636.8286
2720.53002929687,2641.3757
2710.419921875,2636.9695
2715.80004882812,2629.1553
2757.3701171875,2635.7983
2780.44995117187,2672.369
2753.78002929687,2686.3494
2715.21997070312,2663.1965
2658.88989257812,2633.9456
2681.06005859375,2582.459
2730.17993164062,2611.819
2710.17993164063,2644.2017
2732.75,2622.5503
2752.90991210937,2655.9512
2790.5400390625,2661.9148
2792.31005859375,2702.769
2774.06005859375,2695.1235
2754.27001953125,2685.6814
2750.57006835937,2666.7043
2741.3798828125,2666.1438
2715.05004882812,2654.3088
2714.98999023437,2631.755
2691.36010742187,2635.7834
2646.7099609375,2607.9646
2619.35009765625,2573.1543
