Predicted,Actual
2147.098388671875,2146.0400390625
2147.019775390625,2161.85009765625
2151.00146484375,2168.89990234375
2157.67431640625,2156.51000976563
2156.95703125,2164.330078125
2164.64404296875,2163.3701171875
2169.47509765625,2155.14990234375
2173.200927734375,2158.21997070312
2169.555908203125,2164.18994140625
2166.9921875,2160.38989257812
2166.638671875,2161.35009765625
2170.191650390625,2137.669921875
2172.650146484375,2130.26000976562
2169.44482421875,2139.67993164063
2170.001953125,2132.94995117187
2167.494140625,2138.31005859375
2165.595703125,2140.81005859375
2165.703857421875,2142.51000976562
2165.373779296875,2139.42993164062
2156.71142578125,2148.5
2152.75830078125,2149.71997070313
2145.841552734375,2136.96997070312
2143.115966796875,2144.06005859375
2147.4375,2132.22998046875
2147.2880859375,2129.78002929687
2149.296875,2128.67993164062
2150.27783203125,2109.42993164062
2151.8916015625,2098.80004882812
2151.979248046875,2083.7900390625
2150.71728515625,2100.59008789062
2148.598388671875,2129.919921875
2140.00146484375,2131.56005859375
2137.875,2167.48999023438
2132.7236328125,2162.7099609375
2127.32763671875,2165.63989257812
2120.4345703125,2168.2900390625
2112.2275390625,2177.53002929687
2114.980224609375,2178.61010742187
2123.101806640625,2186.85009765625
2138.358642578125,2186.42993164062
2158.062744140625,2201.56005859375
2164.84326171875,2198.55004882812
2177.720458984375,2206.27001953125
2177.5185546875,2210.2099609375
2183.802490234375,2200.76000976562
2187.22314453125,2204.96997070313
2193.697509765625,2200.169921875
2196.58642578125,2191.1201171875
2202.984130859375,2200.64990234375
2205.736083984375,2207.26000976562
2212.001953125,2210.71997070312
2212.18603515625,2241.1298828125
2213.307861328125,2249.72998046875
2214.248046875,2258.830078125
2210.865478515625,2263.32006835937
2211.722412109375,2268.35009765625
2213.657470703125,2253.77001953125
2216.774658203125,2266.81005859375
2225.4296875,2259.23999023437
2237.8740234375,2266.5
2247.4384765625,2270.5400390625
2262.07080078125,2262.92993164062
2267.55615234375,2260.25
2272.25830078125,2266.22998046875
2271.811767578125,2270.22998046875
2273.28662109375,2249.5
2270.03662109375,2251.61010742187
2274.58203125,2251.57006835938
2274.1201171875,2261.60009765625
2273.805419921875,2268.17993164062
2273.205322265625,2271.13989257812
2270.92431640625,2273.59008789062
2272.203125,2269.71997070312
2269.8984375,2268.60009765625
2269.53466796875,2271.13989257812
2264.718505859375,2272.73999023437
2268.683349609375,2269.13989257813
2271.983642578125,2269.13989257813
2277.62744140625,2271.89990234375
2280.84765625,2269.9599609375
2281.0107421875,2267.78002929687
2280.908935546875,2267.8798828125
2280.82666015625,2288.8798828125
2280.27490234375,2298.6298828125
2280.63623046875,2299.02001953125
2280.58544921875,2286.01000976562
2281.99169921875,2274.02001953125
2282.713134765625,2285.59008789062
2283.27587890625,2276.68994140625
2283.865966796875,2288.5400390625
2287.14306640625,2294.28002929687
2294.219970703125,2295.8701171875
2301.11181640625,2289.55004882812
2301.0341796875,2296.69995117187
2296.847900390625,2312.27001953125
2293.85791015625,2321.71997070312
2290.013916015625,2326.1201171875
2296.510009765625,2335.580078125
2298.3388671875,2349.63989257812
2304.9189453125,2343.01000976562
2307.421142578125,2354.90991210937
2311.330810546875,2361.11010742187
2316.80419921875,2367.5
2325.054443359375,2355.72998046875
2335.053466796875,2365.22998046875
2343.709716796875,2366.080078125
2351.08349609375,2380.1298828125
2355.8349609375,2394.75
2363.013671875,2380.919921875
2365.56982421875,2375.22998046875
2372.23974609375,2370.73999023437
2374.704345703125,2369.81005859375
2378.268310546875,2363.48999023437
2376.51171875,2372.52001953125
2382.58251953125,2371.56005859375
2388.03759765625,2368.55004882812
2390.47998046875,2370.34008789062
2391.03564453125,2387.7099609375
2384.43017578125,2383.7099609375
2382.0302734375,2378.23999023438
2379.154052734375,2379.32006835937
2381.58984375,2343.0
2381.135498046875,2345.96997070313
2382.45654296875,2350.419921875
2382.646728515625,2329.11010742187
2383.760498046875,2339.7900390625
2385.218505859375,2356.5400390625
2387.365234375,2361.31005859375
2382.08203125,2364.82006835937
2369.96044921875,2362.34008789062
2367.031982421875,2354.76000976562
2356.3271484375,2366.59008789062
2353.881591796875,2353.7900390625
2355.95068359375,2356.59008789063
2356.02392578125,2357.15991210937
2364.134033203125,2353.919921875
2369.965576171875,2352.14990234375
2371.78076171875,2341.97998046875
2369.92578125,2332.6201171875
2369.891357421875,2342.53002929688
2366.537109375,2346.7900390625
2367.405517578125,2342.68994140625
2363.213623046875,2354.73999023437
2363.31103515625,2370.330078125
2362.415283203125,2381.51000976563
2356.840087890625,2388.97998046875
2353.3525390625,2389.69995117187
2353.201904296875,2393.67993164063
2354.07421875,2388.5
2359.38671875,2391.05004882812
2365.435546875,2386.5
2372.4384765625,2389.7900390625
2382.647705078125,2392.3701171875
2392.100341796875,2399.93994140625
2397.473388671875,2401.580078125
2400.63818359375,2396.7900390625
2401.056884765625,2394.84008789062
2402.2958984375,2392.43994140625
2400.260498046875,2393.97998046875
2401.61328125,2404.55004882812
2401.2021484375,2382.94995117187
2405.126708984375,2354.68994140625
2407.24560546875,2371.3701171875
2408.40576171875,2387.2099609375
2406.392333984375,2397.0400390625
2400.68310546875,2401.40991210937
2401.340087890625,2409.5400390625
2403.2138671875,2414.5
2398.8212890625,2411.669921875
2391.6259765625,2415.6298828125
2387.995361328125,2415.64990234375
2388.44189453125,2431.28002929687
2400.219970703125,2437.830078125
2410.053955078125,2431.919921875
2416.3134765625,2432.03002929687
2421.768310546875,2434.27001953125
2425.10986328125,2436.38989257812
2427.98095703125,2425.8798828125
2429.230224609375,2434.14990234375
2435.026123046875,2443.75
2439.39111328125,2424.13989257812
2443.29833984375,2431.23999023437
2444.848876953125,2442.55004882812
2444.19775390625,2450.65991210937
2444.03662109375,2439.31005859375
2442.69287109375,2437.39990234375
2445.08544921875,2434.64990234375
2445.6328125,2443.32006835937
2444.861083984375,2436.34008789062
2446.88037109375,2428.69995117187
2444.277099609375,2442.3798828125
2451.338134765625,2429.19995117188
2452.542724609375,2431.38989257812
2451.80908203125,2430.78002929687
2448.71142578125,2423.43994140625
2448.28173828125,2413.52001953125
2446.307373046875,2424.51000976562
2446.25390625,2427.35009765625
2444.85302734375,2435.75
2440.2978515625,2444.98999023437
2443.5380859375,2449.15991210937
2439.2080078125,2459.5
2438.348388671875,2455.8798828125
2435.826904296875,2463.85009765625
2436.1064453125,2475.56005859375
2437.88134765625,2467.39990234375
2444.5927734375,2472.0400390625
2451.314697265625,2477.8798828125
2458.3974609375,2479.96997070312
2464.746826171875,2482.76000976562
2468.635498046875,2469.1201171875
2474.59033203125,2475.93994140625
2477.636474609375,2477.10009765625
2481.099365234375,2480.3798828125
2484.32421875,2476.03002929687
2484.50244140625,2476.8798828125
2487.063720703125,2477.13989257812
2489.826904296875,2478.35009765625
2487.61279296875,2465.35009765625
2488.05859375,2465.3798828125
2485.78271484375,2441.0400390625
2488.346435546875,2454.9599609375
2487.325927734375,2468.65991210937
2487.026123046875,2468.6298828125
2483.7431640625,2462.94995117187
2483.6357421875,2427.63989257812
2481.350830078125,2425.5
2478.50537109375,2433.75
2468.57470703125,2444.8798828125
2465.857421875,2447.90991210937
2461.7177734375,2444.71997070312
2468.001220703125,2447.35009765625
2469.7177734375,2431.93994140625
2458.799560546875,2446.06005859375
2451.47607421875,2462.64990234375
2443.6982421875,2474.419921875
2446.1865234375,2470.35009765625
2452.39208984375,2463.830078125
2457.149658203125,2468.06005859375
2459.038818359375,2462.25
2455.664794921875,2474.52001953125
2459.096923828125,2491.93994140625
2461.4130859375,2493.88989257812
2471.6513671875,2494.56005859375
2479.141357421875,2495.669921875
2481.755126953125,2502.51000976563
2481.421630859375,2506.2900390625
2479.755126953125,2506.84008789062
2484.805908203125,2507.15991210937
2491.148681640625,2497.26000976562
2499.58251953125,2499.38989257812
2506.48681640625,2501.0400390625
2507.8271484375,2503.30004882812
2509.266845703125,2503.40991210938
2512.02978515625,2509.9599609375
2515.255859375,2521.19995117187
2516.448974609375,2530.34008789062
2514.5849609375,2533.47998046875
2514.9658203125,2540.86010742187
2513.100341796875,2547.43994140625
2516.071533203125,2551.38989257812
2518.5625,2549.98999023437
2522.828125,2550.6201171875
2528.7060546875,2552.8798828125
2536.37451171875,2555.65991210937
2544.016357421875,2555.57006835937
2549.216552734375,2557.169921875
2554.150146484375,2562.8701171875
2559.231201171875,2553.38989257812
2561.619873046875,2567.56005859375
2563.346923828125,2578.080078125
2563.596435546875,2568.65991210937
2564.896484375,2566.52001953125
2567.301025390625,2560.080078125
2570.411376953125,2570.26000976562
2571.87841796875,2577.75
2571.3515625,2575.98999023437
2574.8447265625,2583.2099609375
2576.58203125,2579.4599609375
2581.839599609375,2581.92993164062
2582.646728515625,2587.46997070312
2579.04443359375,2592.11010742187
2580.391357421875,2588.7099609375
2583.052001953125,2584.0
2588.105712890625,2580.17993164062
2592.595703125,2576.53002929688
2592.37353515625,2577.75
2594.84228515625,2569.44995117188
2595.25244140625,2572.94995117187
2596.88818359375,2582.93994140625
2598.100830078125,2579.48999023437
2596.69140625,2589.169921875
2593.26171875,2600.31005859375
2591.634765625,2600.419921875
2589.3115234375,2602.65991210938
2587.62451171875,2605.93994140625
2589.05615234375,2627.82006835937
2590.270263671875,2633.92993164062
2592.996826171875,2645.10009765625
2600.154541015625,2657.18994140625
2605.39697265625,2639.78002929688
2612.624267578125,2626.23999023437
2618.955322265625,2628.3798828125
2622.959716796875,2646.2099609375
2630.511474609375,2652.18994140625
2636.665283203125,2661.72998046875
2647.64892578125,2667.59008789063
2655.13232421875,2665.8701171875
2656.4189453125,2660.6298828125
2654.997314453125,2685.919921875
2649.333984375,2692.7099609375
2651.4873046875,2688.17993164062
2657.9091796875,2683.02001953125
2669.2373046875,2684.21997070313
2675.596923828125,2679.09008789062
2680.133056640625,2682.10009765625
2681.712890625,2686.10009765625
2686.56884765625,2689.14990234375
2690.659423828125,2683.72998046875
2699.184814453125,2697.85009765625
2699.223388671875,2719.31005859375
2697.9462890625,2731.330078125
2694.931396484375,2742.669921875
2696.69189453125,2751.14990234375
2698.708251953125,2745.55004882812
2703.037109375,2752.96997070313
2706.341064453125,2770.17993164062
2713.566162109375,2798.9599609375
2720.780029296875,2784.98999023437
2735.103271484375,2802.39990234375
2748.96044921875,2802.60009765625
2759.228515625,2809.15991210937
2764.532958984375,2835.05004882812
2771.751708984375,2845.419921875
2777.56787109375,2846.23999023438
2790.248046875,2847.47998046875
2801.494384765625,2867.22998046875
2814.97705078125,2832.73999023437
2816.1337890625,2832.40991210937
2826.32666015625,2816.44995117187
2836.2744140625,2808.919921875
2844.87255859375,2741.06005859375
2854.418212890625,2614.78002929687
2856.953125,2690.94995117187
2856.962158203125,2685.01000976562
2845.55126953125,2601.78002929687
2839.457763671875,2636.75
2816.64111328125,2646.27001953125
2802.071044921875,2651.2099609375
2760.7119140625,2713.4599609375
2711.186279296875,2727.13989257812
2694.568115234375,2722.98999023437
2663.7314453125,2720.53002929687
2662.03955078125,2710.419921875
2666.707275390625,2715.80004882812
2652.299560546875,2757.3701171875
2672.266357421875,2780.44995117187
2691.768310546875,2753.78002929687
2709.964599609375,2715.21997070312
2735.210205078125,2658.88989257812
2739.371826171875,2681.06005859375
2735.479248046875,2730.17993164062
2733.840576171875,2710.17993164063
2737.029296875,2732.75
2749.8388671875,2752.90991210937
2762.072509765625,2790.5400390625
2748.385986328125,2792.31005859375
2717.95556640625,2774.06005859375
2712.17822265625,2754.27001953125
2710.906982421875,2750.57006835937
2728.4365234375,2741.3798828125
2748.646484375,2715.05004882812
2751.34912109375,2714.98999023437
2769.723388671875,2691.36010742187
2782.02490234375,2646.7099609375
2785.395751953125,2619.35009765625
2775.357421875,2667.57006835937
2760.94580078125,2611.30004882812
2746.339111328125,2614.40991210937
2731.13818359375,2633.44995117188
2723.302734375,2592.169921875
2700.885009765625,2584.0400390625
2679.771484375,2657.36010742188
2661.7177734375,2645.82006835937
2648.926025390625,2617.17993164062
2633.05126953125,2638.40991210937
2645.478271484375,2643.88989257812
2631.193603515625,2653.830078125
2623.53515625,2676.89990234375
2625.939453125,2670.10009765625
2628.55615234375,2692.73999023437
2638.85205078125,2710.11010742188
2654.31396484375,2701.15991210937
2653.686279296875,2692.56005859375
2653.210205078125,2675.39990234375
2666.19091796875,2680.80004882813
2676.552734375,2634.919921875
2683.603515625,2651.64990234375
2694.236572265625,2675.46997070312
2699.7861328125,2682.51000976562
2703.7138671875,2642.9599609375
2704.35595703125,2654.23999023437
2697.171142578125,2628.080078125
2691.466796875,2621.44995117188
2670.5966796875,2680.34008789063
2671.58251953125,2670.26000976562
2662.7578125,2678.1201171875
2671.663330078125,2705.02001953125
2673.50439453125,2722.69995117187
2672.039306640625,2738.46997070312
2654.859375,2718.59008789062
2659.7138671875,2712.6201171875
2665.8623046875,2719.7099609375
2676.5400390625,2717.35009765625
2698.442626953125,2735.38989257812
2704.4404296875,2738.34008789062
2716.90185546875,2713.97998046875
2732.014404296875,2730.93994140625
2736.359375,2723.60009765625
2737.168701171875,2705.11010742187
2730.978759765625,2702.42993164062
2731.339111328125,2720.97998046875
2737.5146484375,2718.69995117187
2737.868896484375,2741.669921875
2737.31005859375,2748.4599609375
2738.44384765625,2753.25
2731.7646484375,2774.84008789063
2732.302978515625,2765.84008789062
2728.45361328125,2780.17993164062
2728.93408203125,2785.60009765625
2733.7998046875,2787.93994140625
2746.62548828125,2783.2099609375
2754.34375,2777.78002929687
2766.67431640625,2765.7900390625
2775.746826171875,2752.01000976562
2779.98779296875,2769.72998046875
2788.472412109375,2769.28002929687
2788.276123046875,2760.7900390625
2792.511474609375,2742.93994140625
2794.750732421875,2722.1201171875
2791.9853515625,2728.44995117187
2785.33935546875,2698.68994140625
2776.397705078125,2727.1298828125
2771.074462890625,2704.94995117187
2769.031982421875,2733.27001953125
2767.35400390625,2724.18994140625
2761.709228515625,2737.67993164062
2747.860595703125,2775.6201171875
2740.360107421875,2788.56005859375
2728.9609375,2779.82006835937
2733.4736328125,2783.13989257812
2728.013916015625,2796.92993164062
2742.6357421875,2797.36010742187
2741.353759765625,2789.34008789063
2756.303466796875,2811.35009765625
2766.81494140625,2809.3701171875
2782.5908203125,2804.55004882812
2795.17919921875,2799.169921875
2801.487060546875,2820.67993164062
2802.724365234375,2817.72998046875
2807.088623046875,2835.48999023437
2809.72607421875,2842.35009765625
2815.8134765625,2819.0
2816.763916015625,2809.72998046875
2824.197021484375,2821.169921875
2823.613525390625,2800.47998046875
2825.135986328125,2829.6201171875
2826.36083984375,2840.2900390625
2837.46826171875,2855.919921875
2838.4619140625,2856.7900390625
2841.3486328125,2857.18994140625
2838.95947265625,2838.89990234375
2833.91552734375,2835.4599609375
2830.022216796875,2827.8798828125
2839.093994140625,2827.94995117187
2839.712890625,2831.43994140625
2854.45556640625,2838.32006835937
2859.347900390625,2853.92993164063
2863.6171875,2861.51000976563
2858.49560546875,2860.98999023437
2856.43408203125,2860.2900390625
2848.49609375,2862.35009765625
2847.86474609375,2884.68994140625
2847.806640625,2901.44995117187
2851.664306640625,2900.6201171875
2858.310791015625,2908.93994140625
2867.578857421875,2898.3701171875
2875.993408203125,2896.9599609375
2880.0693359375,2891.59008789062
2881.77734375,2888.63989257813
2888.5888671875,2868.26000976562
2898.0400390625,2881.38989257813
2907.5712890625,2871.57006835937
2914.339111328125,2888.2900390625
2909.7109375,2896.85009765625
2910.610595703125,2906.3798828125
2904.91650390625,2903.830078125
2902.393798828125,2890.73999023437
2896.589599609375,2906.60009765625
2896.77734375,2919.72998046875
2891.97802734375,2936.76000976562
2898.5380859375,2921.830078125
2902.06982421875,2921.75
2912.228759765625,2916.97998046875
2917.160888671875,2911.64990234375
2917.653076171875,2910.03002929688
2919.558837890625,2926.2900390625
2921.343505859375,2923.80004882812
2931.536376953125,2931.68994140625
2935.663330078125,2919.35009765625
2939.217041015625,2902.5400390625
2933.469970703125,2877.53002929687
2932.42333984375,2882.51000976562
2929.14453125,2873.89990234375
2929.28076171875,2776.8701171875
2927.80517578125,2770.5400390625
2932.543701171875,2763.830078125
2926.84375,2767.05004882812
2913.036376953125,2811.669921875
2896.02587890625,2802.0
2882.09228515625,2775.65991210937
2865.352783203125,2773.93994140625
2832.63623046875,2721.03002929687
2819.1640625,2737.8701171875
2785.364013671875,2674.8798828125
2785.035888671875,2667.86010742187
2787.52294921875,2682.64990234375
2792.857666015625,2640.67993164062
2791.224365234375,2705.60009765625
2777.921875,2717.580078125
2751.031005859375,2745.44995117187
2741.41015625,2726.3701171875
2711.322021484375,2738.39990234375
2707.32861328125,2774.1298828125
2691.088134765625,2806.3798828125
2685.31982421875,2794.10009765625
2702.791015625,2773.92993164062
2709.708251953125,2730.05004882812
2742.32763671875,2737.89990234375
2749.205810546875,2693.52001953125
2760.46484375,2718.5400390625
2761.93896484375,2730.73999023438
2778.027099609375,2654.60009765625
2787.7705078125,2657.73999023437
2787.144775390625,2633.36010742187
2766.75390625,2649.96997070312
2747.98583984375,2663.75
2721.6640625,2691.44995117187
2720.18310546875,2736.96997070313
2709.307861328125,2737.76000976562
2695.69775390625,2790.5
2693.108642578125,2782.42993164063
2666.799072265625,2663.51000976562
2673.10107421875,2691.26000976562
2677.715576171875,2630.86010742188
2697.635009765625,2664.43994140625
2712.1923828125,2658.22998046875
2732.068115234375,2658.69995117187
2752.72021484375,2629.67993164062
2754.154296875,2590.75
2727.647216796875,2559.89990234375
2718.04931640625,2547.05004882813
2664.722412109375,2496.77001953125
2669.3583984375,2465.3798828125
2649.630126953125,2400.56005859375
2653.691162109375,2363.1201171875
2635.95654296875,2442.5
2610.85595703125,2498.77001953125
2579.616455078125,2498.93994140625
2551.46337890625,2476.9599609375
2518.6875,2491.919921875
2498.20751953125,2474.330078125
2454.08251953125,2535.61010742187
2433.0009765625,2568.11010742187
2433.4599609375,2580.0
2449.017333984375,2573.51000976562
2490.6904296875,2588.11010742187
2505.912353515625,2580.31005859375
2510.02001953125,2585.10009765625
2507.184814453125,2614.75
2529.34033203125,2609.28002929688
2544.370849609375,2651.27001953125
2575.837646484375,2657.8798828125
2589.854248046875,2643.47998046875
2596.62939453125,2638.84008789062
2598.53076171875,2657.43994140625
2607.137451171875,2644.96997070313
2614.336669921875,2644.88989257812
2623.325439453125,2653.6201171875
2642.915771484375,2685.48999023437
2649.82470703125,2702.32006835937
2661.08349609375,2706.48999023437
2660.759033203125,2728.34008789063
2662.013671875,2735.05004882812
2662.00732421875,2717.53002929688
2669.305908203125,2692.36010742187
2671.258544921875,2712.39990234375
2684.966552734375,2722.61010742187
2699.16162109375,2750.30004882812
2712.939453125,2743.5
2724.754638671875,2760.23999023437
2732.38134765625,2769.28002929687
2736.930908203125,2779.05004882812
2730.808349609375,2780.23999023437
2729.761962890625,2780.669921875
2730.486328125,2804.35009765625
2747.082275390625,2792.36010742187
2756.6826171875,2787.5
2769.702880859375,2788.11010742187
2775.7744140625,2798.21997070312
2785.72119140625,2814.3701171875
2791.006103515625,2794.40991210937
2795.9345703125,2790.27001953125
2801.30078125,2766.53002929687
2804.011474609375,2730.7900390625
2808.17333984375,2747.61010742187
2803.949462890625,2787.34008789062
2802.80419921875,2799.78002929687
2803.2392578125,2810.3798828125
2803.391845703125,2810.7900390625
2806.03369140625,2822.61010742187
2791.53173828125,2840.76000976562
2777.906494140625,2831.34008789062
2775.06982421875,2819.71997070312
2778.433349609375,2844.52001953125
2797.927001953125,2796.01000976562
2816.574951171875,2812.65991210938
2823.508544921875,2819.71997070312
2831.423828125,2809.39990234375
2834.027587890625,2828.27001953125
2839.379638671875,2848.6298828125
2841.7490234375,2868.23999023437
2840.33349609375,2876.09008789062
2829.785888671875,2873.98999023437
2836.010986328125,2884.15991210938
2827.252685546875,2888.4599609375
2834.748291015625,2886.580078125
2843.34375,2881.3701171875
2850.909423828125,2891.919921875
2866.79443359375,2900.86010742188
2880.26953125,2908.32006835937
2887.89501953125,2912.26000976562
2893.3974609375,2916.0400390625
2897.263671875,2904.81005859375
2901.257568359375,2898.78002929687
2903.139892578125,2909.98999023437
2904.650146484375,2934.0
2907.344482421875,2928.98999023437
2914.612548828125,2925.81005859375
2920.191650390625,2940.580078125
2926.142578125,2937.13989257812
2925.2265625,2952.330078125
2923.465087890625,2922.15991210937
2924.546142578125,2929.2099609375
2930.873291015625,2908.88989257812
2938.981689453125,2913.03002929688
2943.599365234375,2879.61010742187
2944.646484375,2859.84008789063
2944.54736328125,2863.10009765625
2950.113037109375,2840.18994140625
2941.14208984375,2820.1201171875
2937.8388671875,2820.3798828125
2922.634765625,2855.80004882812
2918.0341796875,2858.60009765625
2898.290771484375,2841.93994140625
2887.053955078125,2854.02001953125
2875.541015625,2856.06005859375
2864.042724609375,2836.69995117187
2854.989990234375,2832.40991210937
2847.046875,2830.03002929687
2849.638916015625,2790.25
2854.80615234375,2786.93994140625
2862.23876953125,2766.14990234375
2861.86279296875,2751.53002929687
2853.974853515625,2762.63989257812
2850.321044921875,2818.09008789063
2842.951171875,2828.51000976562
2830.4990234375,2852.8701171875
2817.271484375,2885.830078125
2812.77978515625,2903.27001953125
2794.37548828125,2882.72998046875
2789.758544921875,2886.23999023437
2791.354248046875,2886.82006835938
2806.29296875,2889.75
2828.00439453125,2906.7099609375
2857.555419921875,2920.55004882812
2874.134765625,2949.60009765625
2892.718994140625,2952.7099609375
2903.4345703125,2951.419921875
2908.504638671875,2945.78002929688
2904.66015625,2926.07006835938
2909.61279296875,2919.65991210937
2917.63134765625,2932.93994140625
2927.33544921875,2971.40991210937
2941.2734375,2964.65991210937
2950.27783203125,2978.080078125
2960.73876953125,2984.25
2961.9951171875,2979.77001953125
2955.8701171875,2965.52001953125
2952.103271484375,2989.30004882813
2951.50439453125,2999.6201171875
2961.4033203125,3003.36010742188
2971.041748046875,3017.80004882812
2988.310302734375,3012.1298828125
2990.334716796875,3005.10009765625
2996.34228515625,2978.8701171875
2996.638427734375,3004.26000976563
3000.620361328125,2981.92993164063
3002.6591796875,2994.73999023437
3010.893310546875,2998.77001953125
3018.9267578125,3016.26000976563
3020.15478515625,3013.25
3021.13623046875,3024.46997070312
3012.707275390625,3007.65991210937
3012.4091796875,3016.21997070312
3004.637451171875,2980.32006835937
3013.560791015625,2943.89990234375
3009.91015625,2898.07006835938
3018.2958984375,2861.17993164062
3019.0048828125,2858.64990234375
3021.327880859375,2896.2099609375
3013.324462890625,2930.51000976563
3009.705078125,2907.07006835937
2988.5439453125,2880.71997070312
2971.813232421875,2894.14990234375
2940.573486328125,2846.19995117187
2912.685791015625,2864.73999023437
2893.341064453125,2913.47998046875
2891.69873046875,2919.01000976562
2899.33837890625,2922.0400390625
2913.052734375,2930.93994140625
2915.671875,2911.07006835937
2907.08349609375,2866.69995117187
2889.1572265625,2893.13989257812
2896.422607421875,2861.28002929687
2895.643798828125,2910.3701171875
2907.72607421875,2937.09008789062
2926.669677734375,2909.01000976563
2926.8154296875,2924.669921875
2926.494384765625,2960.60009765625
2913.580322265625,2980.330078125
2909.551025390625,2988.42993164062
2895.705322265625,2971.01000976562
2914.90087890625,2981.40991210937
2921.17822265625,3009.080078125
2939.030517578125,3012.2099609375
2950.70068359375,2996.40991210937
2955.00830078125,2995.669921875
2974.32470703125,3001.5
2992.44189453125,3010.36010742187
2997.43603515625,3008.419921875
3000.135009765625,2983.5
3004.16943359375,3002.42993164062
3013.747802734375,2968.35009765625
3019.0244140625,2985.72998046875
3015.443115234375,2985.46997070313
3012.778076171875,2967.07006835938
