Predicted,Actual
20.19420051574707,19.73
18.806095123291016,19.09
18.629676818847656,18.41
17.849050521850586,17.85
17.496782302856445,17.32
16.965126037597656,17.1
16.98487091064453,16.78
16.619558334350586,16.28
16.048856735229492,16.05
15.982319831848145,15.55
15.276800155639648,14.86
14.576578140258789,14.82
14.843177795410156,15.17
15.60028076171875,15.26
15.468844413757324,15.69
16.21756935119629,15.99
16.337905883789062,16.02
16.075681686401367,17.09
18.053834915161133,17.69
18.112688064575195,18.59
19.206195831298828,17.9
17.235416412353516,17.1
16.350383758544922,17.39
17.268428802490234,17.15
16.691661834716797,15.53
14.655509948730469,15.15
14.778993606567383,15.3
15.206210136413574,14.43
13.932196617126465,14.59
14.83681869506836,14.59
14.61235237121582,14.56
14.70516300201416,13.85
13.54063892364502,13.9
14.08230209350586,14.19
14.455476760864258,14.72
15.300525665283203,14.88
15.10173511505127,15.62
16.225082397460938,16.18
16.6287841796875,15.96
15.76899242401123,15.68
15.335579872131348,15.24
14.750870704650879,15.49
15.459729194641113,17.24
18.458417892456055,16.47
15.884032249450684,15.55
14.940512657165527,15.68
15.54117488861084,16.27
16.6704044342041,16.04
15.851150512695312,16.05
15.951579093933105,15.47
14.937763214111328,14.91
14.527314186096191,14.75
14.6583890914917,14.3
13.991263389587402,14.15
14.043334007263184,13.92
13.731904029846191,13.86
13.909680366516113,13.8
13.844108581542969,13.86
14.052459716796875,14.16
14.531846046447754,14.75
15.362382888793945,15.2
15.663232803344727,16.2
17.05489730834961,17.32
18.113948822021484,18.74
19.688766479492188,19.78
20.357044219970703,20.27
20.401275634765625,21.08
21.25874900817871,21.98
22.19392967224121,22.35
22.2279109954834,22.21
21.67317771911621,21.96
21.243253707885742,20.95
19.762447357177734,19.2
18.113147735595703,18.32
17.71556282043457,17.65
17.086933135986328,16.64
16.057573318481445,15.94
15.56859302520752,15.55
15.305241584777832,15.36
15.347299575805664,15.22
15.29624080657959,15.02
15.041333198547363,15.05
15.216927528381348,14.99
15.090248107910156,15.63
16.44683074951172,16.54
17.490320205688477,17.51
18.427946090698242,19.03
20.22580337524414,18.91
18.780330657958984,18.7
18.312095642089844,19.53
19.77761459350586,19.51
19.187381744384766,18.89
18.046628952026367,18.02
17.106740951538086,16.12
15.286776542663574,15.38
14.946616172790527,14.66
14.150284767150879,14.6
14.535539627075195,14.49
14.405964851379395,14.83
15.354886054992676,14.73
14.805521965026855,14.66
14.806872367858887,14.48
14.45846939086914,14.42
14.461255073547363,14.39
14.381943702697754,14.39
14.378729820251465,14.24
14.095637321472168,14.38
14.475964546203613,14.72
15.007832527160645,14.96
15.18517017364502,15.04
15.10012149810791,14.73
14.449923515319824,14.81
14.80593204498291,14.27
13.839733123779297,14.26
14.200385093688965,13.72
13.291183471679688,13.58
13.48657512664795,13.44
13.30566120147705,13.14
13.009805679321289,13.02
13.018367767333984,12.35
12.049070358276367,11.97
11.906122207641602,11.96
12.030447006225586,11.74
11.723958015441895,11.97
12.3317232131958,11.89
11.938800811767578,11.95
12.166810035705566,11.76
11.724261283874512,11.3
11.182974815368652,11.38
11.519909858703613,11.26
11.21300220489502,11.26
11.35245132446289,11.26
11.319348335266113,11.35
11.519612312316895,11.51
11.730208396911621,11.78
12.099778175354004,11.96
12.186010360717773,12.16
12.341365814208984,12.37
12.532422065734863,12.68
12.881627082824707,12.86
12.948908805847168,12.99
13.036238670349121,13.21
13.277976036071777,13.52
13.65292739868164,13.85
14.005637168884277,14.19
14.343476295471191,14.21
14.127240180969238,14.37
14.354813575744629,14.48
14.420987129211426,14.41
14.230161666870117,14.52
14.474291801452637,14.67
14.661550521850586,14.55
14.36109733581543,14.39
14.19370174407959,14.27
14.112579345703125,14.42
14.486871719360352,14.96
15.371543884277344,15.31
15.596431732177734,15.87
16.30333137512207,15.77
15.637213706970215,15.52
15.244244575500488,17.28
18.615835189819336,18.68
19.56834602355957,19.3
19.735172271728516,19.19
18.86369514465332,17.95
16.895334243774414,18.18
17.92738914489746,17.62
16.8593692779541,17.01
16.34711265563965,16.42
15.777143478393555,15.98
15.55052375793457,15.88
15.758894920349121,15.72
15.623618125915527,15.52
15.448657035827637,15.45
15.442438125610352,15.44
15.539325714111328,15.27
15.236501693725586,15.15
15.109317779541016,15.28
15.420624732971191,15.41
15.530132293701172,16.12
16.79874610900879,16.59
16.989242553710938,17.38
18.014280319213867,18.75
19.76719093322754,19.11
19.338943481445312,19.99
20.4323787689209,20.43
20.471195220947266,20.49
20.2120361328125,20.99
20.93366813659668,21.06
20.740894317626953,20.93
20.4490909576416,20.4
19.556264877319336,19.46
18.53584098815918,18.48
17.738609313964844,17.38
16.731800079345703,16.18
15.627837181091309,15.58
15.208626747131348,14.87
14.462276458740234,14.38
14.181456565856934,13.84
13.615118980407715,13.28
13.102951049804688,12.74
12.603426933288574,12.51
12.542702674865723,12.64
13.000975608825684,14.05
15.85621166229248,16.25
18.37887191772461,19.03
20.80677032470703,20.36
21.25018882751465,21.09
21.534093856811523,21.87
22.040605545043945,22.33
22.192615509033203,22.87
22.662364959716797,23.07
22.59026336669922,23.05
22.45157241821289,22.55
21.588876724243164,22.1
21.238327026367188,20.99
19.92889404296875,19.78
18.92638397216797,18.76
18.136856079101562,17.86
17.313907623291016,17.26
16.899085998535156,16.47
16.03907585144043,15.91
15.652016639709473,15.41
15.18154239654541,14.74
14.494491577148438,14.41
14.359709739685059,14.07
13.980708122253418,14.22
14.555789947509766,15.57
17.278470993041992,17.25
19.058258056640625,19.09
20.8004150390625,20.85
22.042085647583008,22.25
23.024600982666016,23.17
23.51816177368164,23.65
23.701629638671875,24.53
24.56283187866211,24.76
24.461301803588867,24.87
24.398380279541016,24.55
23.734594345092773,24.02
23.055355072021484,22.78
21.50210952758789,21.79
20.897422790527344,21.32
20.75350570678711,20.69
20.03272247314453,18.88
17.98442840576172,17.81
17.36161231994629,16.86
16.39338493347168,16.29
16.061782836914062,16.03
15.936524391174316,15.64
15.436776161193848,15.02
14.753312110900879,14.88
14.955971717834473,16.32
18.209489822387695,18.34
20.49582290649414,20.46
22.316165924072266,21.81
22.766674041748047,23.58
24.475126266479492,24.4
24.75994110107422,24.76
24.75775909423828,25.13
24.922134399414062,25.38
24.99706268310547,25.53
25.036212921142578,25.38
24.6876277923584,24.84
23.89816665649414,23.81
22.54901695251465,22.46
21.36362648010254,20.9
20.040714263916016,19.85
19.260066986083984,19.06
18.5836124420166,18.54
18.226137161254883,17.94
17.55183219909668,17.64
17.482892990112305,16.61
16.07268714904785,16.24
16.164016723632812,15.76
15.509520530700684,16.12
16.678333282470703,17.12
18.379674911499023,18.99
20.99515151977539,20.81
22.451845169067383,22.67
24.029834747314453,23.99
24.753173828125,25.01
25.465852737426758,25.58
25.72279167175293,25.94
25.793609619140625,26.19
25.83587646484375,26.28
25.754295349121094,25.97
25.10782241821289,25.49
24.53005027770996,24.12
22.715166091918945,22.78
21.704076766967773,21.03
20.15178680419922,20.1
19.589750289916992,19.65
19.314067840576172,19.13
18.753822326660156,18.27
17.754011154174805,17.71
17.398639678955078,17.09
16.80730438232422,16.82
16.753311157226562,16.51
16.39191436767578,16.55
16.680931091308594,17.36
18.344785690307617,18.95
20.778366088867188,20.71
22.396541595458984,22.75
24.270950317382812,24.68
25.721364974975586,25.85
26.392169952392578,26.99
27.38326644897461,27.33
27.303682327270508,27.57
27.31053352355957,28.06
27.788330078125,27.62
26.741470336914062,26.91
25.74222755432129,24.57
22.854829788208008,22.23
21.15835189819336,21.22
20.687694549560547,20.24
19.624942779541016,20.48
20.633752822875977,19.76
19.09817886352539,18.65
18.03594970703125,17.49
16.977901458740234,17.22
17.19995880126953,17.06
17.051311492919922,16.79
16.66436004638672,17.2
17.70258903503418,18.33
19.630001068115234,19.8
21.49494171142578,21.45
23.04340934753418,23.64
25.16025161743164,25.67
26.565521240234375,26.83
27.320798873901367,27.84
28.201858520507812,28.66
28.812530517578125,28.88
28.65030860900879,28.81
28.21723175048828,28.41
27.47471046447754,27.42
26.08531951904297,25.14
23.427379608154297,23.83
22.87004852294922,23.26
22.7258243560791,22.21
21.43935203552246,21.68
21.316179275512695,21.04
20.54634666442871,20.57
20.208826065063477,19.67
19.124492645263672,19.38
19.24884796142578,19.39
19.459304809570312,18.96
18.58889389038086,19.31
19.69522476196289,19.73
20.15520477294922,20.38
21.099769592285156,22.14
23.8276424407959,24.29
25.92315673828125,25.42
26.17092514038086,26.79
27.47382926940918,27.36
27.53607940673828,25.32
23.886146545410156,24.68
23.521259307861328,22.24
20.754695892333984,18.47
17.737152099609375,18.12
17.96407699584961,18.15
17.811405181884766,18.35
18.614639282226562,18.18
18.002178192138672,18.22
18.332901000976562,18.06
18.01879119873047,17.92
17.994874954223633,17.9
18.0033016204834,18.05
18.08760643005371,17.39
16.77887535095215,16.8
16.315095901489258,16.82
16.695066452026367,17.22
17.5732421875,17.27
17.327903747558594,17.73
18.16692352294922,18.23
18.64613914489746,18.72
19.13961410522461,19.21
19.54978370666504,19.89
20.312076568603516,20.3
20.402244567871094,19.68
18.97626495361328,19.07
18.248672485351562,19.31
19.175579071044922,19.02
18.489383697509766,18.98
18.704910278320312,18.82
18.461692810058594,18.55
18.18544578552246,18.52
18.378101348876953,18.08
17.63374137878418,17.11
16.481616973876953,16.06
15.526127815246582,15.3
14.890740394592285,14.83
14.514198303222656,14.38
14.142436027526855,14.11
14.001408576965332,13.91
13.8532133102417,13.7
13.70887279510498,14.66
15.988926887512207,16.16
17.89288330078125,17.81
19.488727569580078,18.79
19.59654998779297,19.47
19.875783920288086,20.98
21.694446563720703,21.35
21.353471755981445,21.66
21.472187042236328,22.24
22.093013763427734,22.52
22.275104522705078,22.48
22.016817092895508,21.74
20.706724166870117,20.76
19.728227615356445,19.79
18.93510627746582,18.78
18.10675621032715,17.99
17.453723907470703,17.32
16.853477478027344,16.97
16.73311996459961,16.89
16.88167953491211,16.76
16.778419494628906,16.23
15.959403038024902,15.91
15.79001522064209,15.62
15.47459888458252,15.86
16.214252471923828,16.56
17.374296188354492,16.93
17.35942268371582,17.16
17.365819931030273,17.51
17.774927139282227,17.71
17.805021286010742,18.46
18.959566116333008,19.45
20.06214714050293,20.15
20.53472328186035,20.95
21.300031661987305,21.61
21.856830596923828,21.16
20.589679718017578,21.01
20.466915130615234,20.59
19.853178024291992,19.88
18.92828369140625,18.78
17.86819839477539,18.18
17.647428512573242,17.46
16.895544052124023,16.89
16.508665084838867,16.45
16.186147689819336,15.91
15.610312461853027,15.76
15.750972747802734,15.72
15.794707298278809,15.63
15.712708473205566,16.59
17.79481315612793,17.41
18.341068267822266,17.97
18.60718536376953,18.74
19.330385208129883,19.3
19.62721061706543,20.84
21.819210052490234,22.49
23.30428695678711,23.05
23.314559936523438,23.89
24.120094299316406,24.16
24.014019012451172,23.97
23.41982078552246,24.03
23.56364631652832,23.43
22.48409652709961,22.52
21.29409408569336,21.27
20.195444107055664,20.37
19.694747924804688,20.29
20.018146514892578,19.52
18.826457977294922,18.93
18.50225257873535,18.69
18.42586898803711,18.07
17.644229888916016,17.84
17.720714569091797,17.64
17.511507034301758,17.32
17.061447143554688,17.72
18.13556671142578,18.2
18.771629333496094,18.45
18.768024444580078,19.45
20.384174346923828,20.26
20.933490753173828,20.8
21.158519744873047,21.74
22.2867431640625,23.02
23.736913681030273,24.16
24.704021453857422,24.44
24.435321807861328,24.57
24.30638885498047,24.55
24.080169677734375,24.06
23.2164306640625,23.27
22.152584075927734,22.37
21.30729866027832,20.93
19.909238815307617,20.06
19.446500778198242,18.91
18.260469436645508,18.41
18.110309600830078,18.27
18.145299911499023,18.07
17.95372772216797,17.32
16.854507446289062,17.05
16.946361541748047,16.84
16.748966217041016,17.09
17.46285057067871,17.8
18.632598876953125,19.17
20.617801666259766,20.05
20.85939598083496,21.03
21.855100631713867,22.06
22.73031234741211,22.77
23.07530975341797,23.2
23.232370376586914,24.56
25.10726547241211,25.02
24.991416931152344,24.47
23.71585464477539,23.8
22.74654197692871,23.28
22.40897560119629,22.02
20.82512664794922,21.22
20.43010711669922,20.68
20.12138557434082,20.46
20.048316955566406,20.11
19.710386276245117,18.76
17.980375289916992,18.07
17.721481323242188,17.52
17.188852310180664,17.02
16.761293411254883,16.8
16.65915870666504,16.7
16.659915924072266,17.11
17.623779296875,17.67
18.399831771850586,17.17
16.830671310424805,17.92
18.669116973876953,18.71
19.366674423217773,19.17
19.587892532348633,20.2
20.897109985351562,21.52
22.297014236450195,21.19
20.825855255126953,21.35
21.099098205566406,21.46
21.19322395324707,21.05
20.333087921142578,20.48
19.57360076904297,19.52
18.587783813476562,19.01
18.4266300201416,18.84
18.45513343811035,18.05
17.430042266845703,17.87
17.664506912231445,17.39
16.96737289428711,16.56
16.122800827026367,16.02
15.748564720153809,15.86
15.792330741882324,15.85
15.899370193481445,16.09
16.446823120117188,15.99
15.99981689453125,16.67
17.461729049682617,17.71
18.781024932861328,18.4
19.1241397857666,19.78
20.87660789489746,20.7
21.234607696533203,21.63
22.092031478881836,22.52
22.851804733276367,23.49
23.82291030883789,23.41
23.05242347717285,23.14
22.454484939575195,22.99
22.350685119628906,22.44
21.507068634033203,21.68
20.6519718170166,20.7
19.759693145751953,19.71
18.95502281188965,19.22
18.779563903808594,18.55
18.04763412475586,17.72
17.22682762145996,17.41
17.207698822021484,16.97
16.687564849853516,16.84
16.842273712158203,16.4
16.142335891723633,16.31
16.327499389648438,16.36
16.468143463134766,16.85
17.4801025390625,17.61
18.470645904541016,18.65
19.681379318237305,20.01
21.16829490661621,21.98
23.33883285522461,22.93
23.524349212646484,23.98
24.473169326782227,24.34
24.337841033935547,24.59
24.378620147705078,24.45
23.877574920654297,23.8
22.78229522705078,23.45
22.581974029541016,21.15
19.705427169799805,19.99
19.27318572998047,19.58
19.151735305786133,19.24
18.85364532470703,18.53
18.001073837280273,18.1
17.74687957763672,17.59
17.26666831970215,17.2
17.029314041137695,16.81
16.638629913330078,16.53
16.38283920288086,16.36
16.243833541870117,16.73
17.19217872619629,17.15
17.695003509521484,17.43
17.79094886779785,17.64
17.82992172241211,18.49
19.227745056152344,19.79
20.85433578491211,21.58
22.830781936645508,22.48
23.03278160095215,23.68
24.24469566345215,24.49
24.737991333007812,24.41
24.107280731201172,24.25
23.65802574157715,23.61
22.601768493652344,22.52
21.21916961669922,21.43
20.366796493530273,20.6
19.857473373413086,20.31
19.879100799560547,19.97
19.514095306396484,19.13
18.506301879882812,18.54
18.143978118896484,18.1
17.79500961303711,18.43
18.910459518432617,18.26
18.15507698059082,18.18
18.151790618896484,18.35
18.44844627380371,18.51
18.707096099853516,18.03
17.609935760498047,18.89
19.661903381347656,20.17
21.264076232910156,21.03
21.758777618408203,22.88
24.14699935913086,23.56
23.948537826538086,24.36
24.751705169677734,20.07
18.479915618896484,19.01
18.380924224853516,19.42
19.134910583496094,18.9
17.978534698486328,17.86
17.063518524169922,17.7
17.33851432800293,17.66
17.64334487915039,17.77
18.088476181030273,17.47
17.361309051513672,17.35
17.2188777923584,17.1
16.829193115234375,16.92
16.79391860961914,16.24
15.787934303283691,16.12
15.986382484436035,16.23
16.283201217651367,16.0
15.82895278930664,15.93
15.896384239196777,15.61
15.336132049560547,15.64
15.708191871643066,15.47
15.321537017822266,15.53
15.64560317993164,15.77
15.971354484558105,16.01
16.23707389831543,15.76
15.546124458312988,15.88
15.958508491516113,15.39
14.969400405883789,15.28
15.136130332946777,15.05
14.761460304260254,15.03
14.977421760559082,14.91
14.75999927520752,14.7
14.539485931396484,14.41
14.21688461303711,14.26
14.162934303283691,14.16
14.11402702331543,14.04
13.983418464660645,13.9
13.826952934265137,13.98
14.080470085144043,14.03
14.13193130493164,14.03
14.098441123962402,13.92
13.873034477233887,14.3
14.636273384094238,14.44
14.552445411682129,15.09
15.666800498962402,15.46
15.70858097076416,16.07
16.491188049316406,16.19
16.181785583496094,16.69
16.93037223815918,16.77
16.641624450683594,16.94
16.839139938354492,16.74
16.315967559814453,16.35
15.794489860534668,16.38
16.170608520507812,16.21
15.884567260742188,16.31
16.316404342651367,15.96
15.586567878723145,15.51
15.173270225524902,15.42
15.295443534851074,15.47
15.511338233947754,15.32
15.22520923614502,15.11
14.938629150390625,15.2
15.289042472839355,15.18
15.18066120147705,15.22
15.309441566467285,15.07
14.950284957885742,14.57
14.23973274230957,14.05
13.752943992614746,13.78
13.61768913269043,14.52
15.223708152770996,14.4
14.332822799682617,14.26
14.221781730651855,15.2
16.056459426879883,15.92
16.59668731689453,16.46
16.979963302612305,16.55
16.54080581665039,16.72
16.672958374023438,16.67
16.38166618347168,15.66
14.913580894470215,15.09
14.612847328186035,14.87
14.470206260681152,14.78
14.580892562866211,14.61
14.456707000732422,14.89
15.190994262695312,14.69
14.57222843170166,14.24
14.076240539550781,13.71
13.510574340820312,13.3
13.115408897399902,12.94
12.761521339416504,13.23
13.547361373901367,14.32
15.458577156066895,15.42
16.5446720123291,16.94
18.379552841186523,18.03
18.907873153686523,19.09
19.81650161743164,21.25
22.287025451660156,21.77
21.927772521972656,21.09
20.41326141357422,21.02
20.30284881591797,20.82
20.079317092895508,20.06
18.931121826171875,19.1
18.085548400878906,18.03
17.239234924316406,17.46
16.94993019104004,17.14
16.847679138183594,16.56
16.19700813293457,16.01
15.719109535217285,15.51
15.263028144836426,15.07
14.914139747619629,14.76
14.679972648620605,14.95
15.290935516357422,14.22
13.83499526977539,13.67
13.52267074584961,13.66
13.704255104064941,14.38
15.280591011047363,15.09
15.950730323791504,16.81
18.5338077545166,18.07
19.089962005615234,19.65
20.811416625976562,21.09
21.93568992614746,21.59
21.770723342895508,22.16
22.15985870361328,22.55
22.338298797607422,22.27
21.610944747924805,20.74
19.2423152923584,19.46
18.424165725708008,18.45
17.708833694458008,17.26
16.546621322631836,16.88
16.547208786010742,16.86
16.75238037109375,16.66
16.529796600341797,16.26
16.093402862548828,15.66
15.407675743103027,15.47
15.485050201416016,15.05
14.84033489227295,14.55
14.352818489074707,14.38
14.321245193481445,14.49
14.667466163635254,14.92
15.487619400024414,15.08
15.353419303894043,16.51
18.048860549926758,18.08
19.437097549438477,19.31
20.349838256835938,20.79
21.70964813232422,21.02
21.02253532409668,21.3
21.10791015625,21.82
21.697227478027344,21.84
21.42410659790039,21.45
20.62335777282715,20.93
20.000139236450195,19.3
18.1596622467041,18.4
17.76573371887207,17.65
17.09564971923828,16.89
16.39578628540039,16.37
16.032590866088867,15.91
15.621284484863281,15.74
15.726393699645996,15.42
15.304028511047363,14.85
14.651304244995117,14.75
14.804973602294922,14.48
14.35813045501709,14.43
14.544723510742188,14.83
15.31727123260498,15.55
16.343475341796875,16.88
18.211111068725586,18.42
19.778356552124023,19.8
20.814117431640625,20.59
21.05614471435547,21.32
21.546369552612305,21.97
22.051551818847656,22.22
21.99819564819336,22.59
22.36553382873535,21.61
20.450651168823242,21.02
20.013031005859375,20.4
19.526317596435547,18.46
17.431354522705078,17.05
16.444971084594727,16.46
16.039878845214844,17.2
17.90167236328125,16.93
16.706300735473633,16.66
16.52573013305664,16.1
15.728931427001953,15.74
15.644381523132324,15.41
15.284038543701172,15.06
14.89344310760498,15.12
15.195904731750488,15.8
16.44951820373535,16.66
17.62812042236328,18.04
19.46416664123535,20.24
22.01369857788086,21.39
22.2115535736084,22.39
22.945947647094727,22.94
23.035179138183594,23.42
23.364072799682617,23.72
23.448062896728516,23.84
23.411849975585938,23.41
22.504108428955078,22.2
20.82344627380371,21.29
20.364774703979492,20.09
19.234149932861328,19.16
18.5343017578125,18.08
17.468698501586914,17.28
16.855464935302734,16.64
16.285560607910156,16.45
16.418237686157227,15.58
15.134318351745605,15.35
15.381269454956055,15.04
14.896093368530273,14.65
14.56658935546875,14.7
14.903825759887695,15.05
15.556979179382324,16.59
18.407609939575195,17.83
19.0555362701416,18.45
19.087419509887695,19.0
19.301481246948242,19.55
19.721948623657227,20.65
21.154911041259766,21.74
22.130599975585938,22.43
22.597562789916992,22.29
21.84608268737793,21.0
19.70627784729004,19.48
18.414480209350586,17.81
17.008018493652344,17.05
16.50530242919922,16.39
15.801375389099121,15.25
14.665528297424316,14.99
14.841063499450684,14.97
15.044878959655762,14.82
14.95190715789795,14.77
14.955810546875,14.45
14.361639976501465,14.2
14.176328659057617,13.56
13.299653053283691,13.8
14.116232872009277,14.31
14.803072929382324,14.84
15.43504524230957,16.08
17.26253318786621,15.92
15.834290504455566,15.72
15.526655197143555,16.28
16.540916442871094,16.16
15.889848709106445,15.59
14.992635726928711,15.34
14.911965370178223,15.18
14.853400230407715,14.65
14.203007698059082,14.03
13.707653999328613,13.97
13.91716480255127,13.9
13.853772163391113,14.03
14.302177429199219,13.79
13.702005386352539,12.8
12.408720970153809,12.07
11.837181091308594,11.71
11.559099197387695,11.47
11.423895835876465,11.22
11.174314498901367,11.69
12.286666870117188,11.76
11.980873107910156,11.82
12.118391990661621,12.08
12.467459678649902,12.46
12.906684875488281,13.41
14.225905418395996,14.47
15.272065162658691,15.07
15.477669715881348,15.22
15.18226432800293,15.82
16.03046226501465,16.34
16.437728881835938,16.54
16.405029296875,16.64
16.364822387695312,16.78
16.526042938232422,16.09
15.350174903869629,15.25
14.619983673095703,14.64
14.160628318786621,14.54
14.301322937011719,14.14
13.809260368347168,13.68
13.446678161621094,13.63
13.649505615234375,13.58
13.657785415649414,13.45
13.550248146057129,13.41
13.51380443572998,13.47
13.640021324157715,13.38
13.403429985046387,13.34
13.396421432495117,13.42
13.531035423278809,13.49
13.571524620056152,14.17
14.773576736450195,15.33
16.303909301757812,16.41
17.27039337158203,17.59
18.42415428161621,19.12
20.039199829101562,19.75
20.020801544189453,19.55
19.16877555847168,19.02
18.171428680419922,18.65
17.83260726928711,17.88
16.91671371459961,16.39
15.458563804626465,15.61
15.0712251663208,14.91
14.357865333557129,14.5
14.251921653747559,14.09
13.905801773071289,13.47
13.213458061218262,12.77
12.538512229919434,12.19
12.02295207977295,11.72
11.616429328918457,10.93
10.661165237426758,10.47
10.369083404541016,10.15
10.099580764770508,10.66
11.465596199035645,11.87
13.422451972961426,13.29
14.885841369628906,14.42
15.508941650390625,15.64
16.585773468017578,16.65
17.257200241088867,17.63
18.018970489501953,18.27
18.32805824279785,18.24
17.779647827148438,18.22
17.638412475585938,17.45
16.41806983947754,16.34
15.413782119750977,15.14
14.414265632629395,13.88
13.261548042297363,12.99
12.512903213500977,12.82
12.66073989868164,12.27
11.9934663772583,11.41
11.060864448547363,10.78
10.542071342468262,10.18
9.967192649841309,9.86
9.859075546264648,9.75
9.91018295288086,9.38
9.312352180480957,9.09
9.111637115478516,9.77
10.73913288116455,11.12
12.690058708190918,13.23
15.117002487182617,15.05
16.411006927490234,16.05
16.714412689208984,16.97
17.356098175048828,17.66
17.772228240966797,18.12
17.958576202392578,18.56
18.241046905517578,18.66
18.136241912841797,18.3
17.49854850769043,17.34
16.32061195373535,15.8
14.967473983764648,14.53
13.951278686523438,13.72
13.218433380126953,12.9
12.452652931213379,12.69
12.56562614440918,12.31
12.114240646362305,11.26
10.821758270263672,10.97
10.970061302185059,10.63
10.564679145812988,10.47
10.603985786437988,10.23
10.25623893737793,10.23
10.44865894317627,10.89
11.748642921447754,11.67
12.617783546447754,13.38
15.145974159240723,15.45
16.96802520751953,16.79
17.747879028320312,16.63
16.52007484436035,16.26
15.684523582458496,16.93
16.813678741455078,17.2
16.870615005493164,17.15
16.644872665405273,16.66
15.840639114379883,15.38
14.515042304992676,14.23
13.695545196533203,13.64
13.25793743133545,13.11
12.745051383972168,12.36
11.979241371154785,11.98
11.81808090209961,11.03
10.61628532409668,10.62
10.561945915222168,9.98
9.743387222290039,9.42
9.285589218139648,9.04
8.982254981994629,8.64
8.573994636535645,8.69
9.002969741821289,8.79
9.116292953491211,10.22
12.027667999267578,12.32
14.188939094543457,14.41
15.992047309875488,15.52
16.310213088989258,16.45
16.90065574645996,16.93
16.972679138183594,17.24
16.948156356811523,17.51
17.081546783447266,17.42
16.737945556640625,16.84
15.880674362182617,15.96
15.074260711669922,15.24
14.647957801818848,14.6
14.086627006530762,13.53
12.9874267578125,12.75
12.372151374816895,11.72
11.239221572875977,11.03
10.7643404006958,10.41
10.17024040222168,10.03
9.946110725402832,9.69
9.62607479095459,9.07
8.856914520263672,8.88
8.990354537963867,8.81
9.002251625061035,8.99
9.458244323730469,10.73
12.752381324768066,12.85
14.611054420471191,14.84
16.31173324584961,16.27
17.15964698791504,18.05
18.85533332824707,18.42
18.527908325195312,19.12
19.077863693237305,19.38
19.009639739990234,19.42
18.788063049316406,19.25
18.46004867553711,17.95
16.713558197021484,16.09
15.183252334594727,15.14
14.594560623168945,14.07
13.480433464050293,13.32
12.921996116638184,12.8
12.47470760345459,12.37
12.156627655029297,11.68
11.40196704864502,11.01
10.79576587677002,10.57
10.47852897644043,10.22
10.188888549804688,9.94
9.973682403564453,10.05
10.403761863708496,10.82
11.856182098388672,12.04
13.470503807067871,14.18
16.159988403320312,16.82
18.405086517333984,19.12
20.142065048217773,20.52
21.052711486816406,21.56
21.836013793945312,22.44
22.541353225708008,22.54
22.2613525390625,22.61
22.031505584716797,22.16
21.136510848999023,20.8
19.32098388671875,18.69
17.533897399902344,17.62
17.04023551940918,17.3
16.842334747314453,17.21
17.016660690307617,17.4
17.656274795532227,16.53
15.917899131774902,16.35
16.359561920166016,16.15
16.09940528869629,16.35
16.72269058227539,15.91
15.593746185302734,15.94
15.979659080505371,15.9
15.834458351135254,16.0
16.14409065246582,16.19
16.39592933654785,16.17
16.14789390563965,16.75
17.235027313232422,17.07
17.26082992553711,16.69
16.35227394104004,17.25
17.56442642211914,16.98
16.629573822021484,16.3
15.725425720214844,16.82
17.021556854248047,16.99
16.993221282958984,16.87
16.71457862854004,16.61
16.263887405395508,16.51
16.3472900390625,16.43
16.280532836914062,16.38
16.290346145629883,16.18
15.980974197387695,15.97
15.681998252868652,15.82
15.64053726196289,16.07
16.265453338623047,15.76
15.510266304016113,15.83
15.880829811096191,15.78
15.687171936035156,15.91
16.019702911376953,16.3
16.62588882446289,16.9
17.42839241027832,17.65
18.26507568359375,18.42
18.99602508544922,19.36
20.0205020904541,19.91
20.15472984313965,19.87
19.62221336364746,18.41
17.25581932067871,18.14
17.60177993774414,17.65
16.966291427612305,17.56
17.221378326416016,17.22
16.740026473999023,17.12
16.90854263305664,16.81
16.513872146606445,16.33
16.052024841308594,16.14
16.05521583557129,15.76
15.478609085083008,15.64
15.575429916381836,15.41
15.216227531433105,15.16
15.012635231018066,14.98
14.862662315368652,14.89
14.888524055480957,14.57
14.382786750793457,14.66
14.785147666931152,14.7
14.777567863464355,14.8
14.937236785888672,15.16
15.513866424560547,15.95
16.695138931274414,16.95
17.82550048828125,17.41
17.767452239990234,18.07
18.47344207763672,18.23
18.16302490234375,18.43
18.319881439208984,18.3
17.845417022705078,18.05
17.493709564208984,17.14
16.273418426513672,16.79
16.32785415649414,15.88
15.209128379821777,15.5
15.198906898498535,15.09
14.762296676635742,14.2
13.772994041442871,13.87
13.759295463562012,13.52
13.373783111572266,13.21
13.171769142150879,12.7
12.54113483428955,11.96
11.735642433166504,11.8
11.850995063781738,11.68
11.769363403320312,11.36
11.349676132202148,11.64
12.092681884765625,11.95
12.406333923339844,12.23
12.670195579528809,12.88
13.606315612792969,13.61
14.299887657165527,14.07
14.43857479095459,14.53
14.80171012878418,12.39
11.634230613708496,12.84
12.954341888427734,13.51
13.62777328491211,13.32
13.12647533416748,12.87
12.51982593536377,12.64
12.400339126586914,12.55
12.505454063415527,12.44
12.451516151428223,10.34
9.847428321838379,9.61
9.442283630371094,9.51
9.42945384979248,9.24
9.203993797302246,8.86
8.738675117492676,8.61
8.579493522644043,8.6
8.808122634887695,8.87
9.430261611938477,8.84
9.092537879943848,9.07
9.470731735229492,9.55
