Pimax,Pimarkov
0.4902239827105133,0.49674837418709356
0.4544374463365636,0.5257628814407204
0.46264920562153844,0.5877938969484743
0.48832893884474776,0.6133066533266633
0.5674703819277591,0.6593296648324162
0.4999536898949249,0.7318659329664833
0.4999536898949249,0.7318659329664833
0.4999536898949249,0.7318659329664833
0.4999536898949249,0.7318659329664833
