10000,5,0.3509391990668696
10000,10,0.3126276103313169
10000,15,0.3031224724883598
10000,20,0.2939128581306633
10000,25,0.2878710902839989
10000,30,0.2987094049318265
10000,35,0.3054343064795986
10000,40,0.31250550285677003
10000,45,0.3147759726005211
10000,50,0.3129444880721036
